frame_path,source_video,frame_index,timestamp_sec,sharpness
OIvdfxWkCVg_f001368.jpg,OIvdfxWkCVg.mp4,1368,45.65,233.6
OIvdfxWkCVg_f001747.jpg,OIvdfxWkCVg.mp4,1747,58.29,234.2
OIvdfxWkCVg_f002126.jpg,OIvdfxWkCVg.mp4,2126,70.94,254.0
OIvdfxWkCVg_f002505.jpg,OIvdfxWkCVg.mp4,2505,83.58,258.6
OIvdfxWkCVg_f002884.jpg,OIvdfxWkCVg.mp4,2884,96.23,256.4
OIvdfxWkCVg_f003263.jpg,OIvdfxWkCVg.mp4,3263,108.88,267.2
OIvdfxWkCVg_f003642.jpg,OIvdfxWkCVg.mp4,3642,121.52,246.7
OIvdfxWkCVg_f004021.jpg,OIvdfxWkCVg.mp4,4021,134.17,259.3
OIvdfxWkCVg_f004400.jpg,OIvdfxWkCVg.mp4,4400,146.81,261.6
OIvdfxWkCVg_f004779.jpg,OIvdfxWkCVg.mp4,4779,159.46,270.4
OIvdfxWkCVg_f005158.jpg,OIvdfxWkCVg.mp4,5158,172.11,265.6
OIvdfxWkCVg_f005537.jpg,OIvdfxWkCVg.mp4,5537,184.75,262.1
OIvdfxWkCVg_f005916.jpg,OIvdfxWkCVg.mp4,5916,197.4,263.9
OIvdfxWkCVg_f006295.jpg,OIvdfxWkCVg.mp4,6295,210.04,242.9
OIvdfxWkCVg_f006674.jpg,OIvdfxWkCVg.mp4,6674,222.69,252.2
OIvdfxWkCVg_f007053.jpg,OIvdfxWkCVg.mp4,7053,235.34,273.1
OIvdfxWkCVg_f007432.jpg,OIvdfxWkCVg.mp4,7432,247.98,271.5
OIvdfxWkCVg_f007811.jpg,OIvdfxWkCVg.mp4,7811,260.63,268.4
pjuS_jlfUg0_f003203.jpg,pjuS_jlfUg0.mp4,3203,53.38,1301.3
pjuS_jlfUg0_f005191.jpg,pjuS_jlfUg0.mp4,5191,86.52,1314.5
pjuS_jlfUg0_f007179.jpg,pjuS_jlfUg0.mp4,7179,119.65,1295.2
pjuS_jlfUg0_f009167.jpg,pjuS_jlfUg0.mp4,9167,152.78,1311.9
pjuS_jlfUg0_f011155.jpg,pjuS_jlfUg0.mp4,11155,185.92,1299.2
pjuS_jlfUg0_f013144.jpg,pjuS_jlfUg0.mp4,13144,219.07,1269.7
pjuS_jlfUg0_f015132.jpg,pjuS_jlfUg0.mp4,15132,252.2,1287.2
pjuS_jlfUg0_f017120.jpg,pjuS_jlfUg0.mp4,17120,285.33,1263.4
pjuS_jlfUg0_f019108.jpg,pjuS_jlfUg0.mp4,19108,318.47,1268.1
pjuS_jlfUg0_f021097.jpg,pjuS_jlfUg0.mp4,21097,351.62,1285.4
pjuS_jlfUg0_f023085.jpg,pjuS_jlfUg0.mp4,23085,384.75,1239.8
pjuS_jlfUg0_f025073.jpg,pjuS_jlfUg0.mp4,25073,417.88,1245.0
pjuS_jlfUg0_f027061.jpg,pjuS_jlfUg0.mp4,27061,451.02,1275.1
pjuS_jlfUg0_f029050.jpg,pjuS_jlfUg0.mp4,29050,484.17,1238.7
pjuS_jlfUg0_f031038.jpg,pjuS_jlfUg0.mp4,31038,517.3,1211.8
pjuS_jlfUg0_f033026.jpg,pjuS_jlfUg0.mp4,33026,550.43,1253.7
pjuS_jlfUg0_f035014.jpg,pjuS_jlfUg0.mp4,35014,583.57,1258.3
pjuS_jlfUg0_f037003.jpg,pjuS_jlfUg0.mp4,37003,616.72,1238.0
pjuS_jlfUg0_f038991.jpg,pjuS_jlfUg0.mp4,38991,649.85,1274.5
pjuS_jlfUg0_f040979.jpg,pjuS_jlfUg0.mp4,40979,682.98,1284.1
S5Ct0cod66A_f000059.jpg,S5Ct0cod66A.mp4,59,1.97,534.1
S5Ct0cod66A_f000096.jpg,S5Ct0cod66A.mp4,96,3.2,410.5
S5Ct0cod66A_f000133.jpg,S5Ct0cod66A.mp4,133,4.43,519.0
S5Ct0cod66A_f000170.jpg,S5Ct0cod66A.mp4,170,5.67,650.9
S5Ct0cod66A_f000207.jpg,S5Ct0cod66A.mp4,207,6.9,660.8
S5Ct0cod66A_f000244.jpg,S5Ct0cod66A.mp4,244,8.13,570.7
S5Ct0cod66A_f000281.jpg,S5Ct0cod66A.mp4,281,9.37,529.3
S5Ct0cod66A_f000318.jpg,S5Ct0cod66A.mp4,318,10.6,444.3
S5Ct0cod66A_f000355.jpg,S5Ct0cod66A.mp4,355,11.83,401.9
S5Ct0cod66A_f000392.jpg,S5Ct0cod66A.mp4,392,13.07,445.2
S5Ct0cod66A_f000429.jpg,S5Ct0cod66A.mp4,429,14.3,472.7
S5Ct0cod66A_f000466.jpg,S5Ct0cod66A.mp4,466,15.53,503.6
S5Ct0cod66A_f000503.jpg,S5Ct0cod66A.mp4,503,16.77,523.8
S5Ct0cod66A_f000540.jpg,S5Ct0cod66A.mp4,540,18.0,514.6
S5Ct0cod66A_f000577.jpg,S5Ct0cod66A.mp4,577,19.23,415.2
S5Ct0cod66A_f000614.jpg,S5Ct0cod66A.mp4,614,20.47,451.8
S5Ct0cod66A_f000651.jpg,S5Ct0cod66A.mp4,651,21.7,522.3
S5Ct0cod66A_f000688.jpg,S5Ct0cod66A.mp4,688,22.93,557.4
S5Ct0cod66A_f000725.jpg,S5Ct0cod66A.mp4,725,24.17,563.4
S5Ct0cod66A_f000762.jpg,S5Ct0cod66A.mp4,762,25.4,429.2
uodbDnawdGY_f001264.jpg,uodbDnawdGY.mp4,1264,42.18,131.9
uodbDnawdGY_f002048.jpg,uodbDnawdGY.mp4,2048,68.33,116.9
uodbDnawdGY_f002833.jpg,uodbDnawdGY.mp4,2833,94.53,133.2
uodbDnawdGY_f003618.jpg,uodbDnawdGY.mp4,3618,120.72,106.6
uodbDnawdGY_f004403.jpg,uodbDnawdGY.mp4,4403,146.91,564.7
uodbDnawdGY_f005188.jpg,uodbDnawdGY.mp4,5188,173.11,482.9
uodbDnawdGY_f005973.jpg,uodbDnawdGY.mp4,5973,199.3,548.0
uodbDnawdGY_f006758.jpg,uodbDnawdGY.mp4,6758,225.49,480.0
uodbDnawdGY_f007543.jpg,uodbDnawdGY.mp4,7543,251.68,461.4
uodbDnawdGY_f008328.jpg,uodbDnawdGY.mp4,8328,277.88,486.6
uodbDnawdGY_f009113.jpg,uodbDnawdGY.mp4,9113,304.07,514.4
uodbDnawdGY_f009898.jpg,uodbDnawdGY.mp4,9898,330.26,501.8
uodbDnawdGY_f010683.jpg,uodbDnawdGY.mp4,10683,356.46,515.4
uodbDnawdGY_f011468.jpg,uodbDnawdGY.mp4,11468,382.65,391.5
uodbDnawdGY_f012253.jpg,uodbDnawdGY.mp4,12253,408.84,494.3
uodbDnawdGY_f013038.jpg,uodbDnawdGY.mp4,13038,435.03,516.6
uodbDnawdGY_f013823.jpg,uodbDnawdGY.mp4,13823,461.23,512.1
uodbDnawdGY_f014608.jpg,uodbDnawdGY.mp4,14608,487.42,510.8
uodbDnawdGY_f015393.jpg,uodbDnawdGY.mp4,15393,513.61,472.0
uodbDnawdGY_f016178.jpg,uodbDnawdGY.mp4,16178,539.81,494.3
